,date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,metrics.meanNewCases,metrics.meanIcuCapacityRatio,metrics.meanTestPositivityRatio
387,2021-02-11,US,,,0,,,iso1:us,27436075.0,475238.0,29972828.0,295093292.0,67410.0,808084.0,596014.0,77829.0,,89379.0,66611.0,17713.0,,105640.0,,39687481.0,14709502.0,0.066,,30.7,0.13,0.83,0.1,,,0.75,3,0.12,0.044,3878.0,,3,3,101673.71428571429,0.7428571428571429,0.07057142857142858
388,2021-02-12,US,,,0,,,iso1:us,27535702.0,480701.0,30060338.0,296421569.0,67410.0,805905.0,588720.0,74908.0,,89398.0,66207.0,17333.0,,99627.0,,41027598.0,15809024.0,0.065,,29.4,0.14,0.83,0.1,,,0.74,3,0.124,0.048,5463.0,,3,3,97406.0,0.7414285714285713,0.06914285714285714
389,2021-02-13,US,,,0,,,iso1:us,27620354.0,484073.0,30129858.0,297454639.0,67410.0,800713.0,567703.0,72255.0,,88814.0,64750.0,16865.0,,84652.0,,41867589.0,16362894.0,0.064,,28.5,0.14,0.84,0.1,,,0.73,3,0.126,0.049,3372.0,,3,3,94506.71428571429,0.74,0.06785714285714287
390,2021-02-14,US,,,0,,,iso1:us,27684134.0,485154.0,30177619.0,298071408.0,67410.0,796315.0,552545.0,70435.0,,89133.0,62841.0,16350.0,,63780.0,,42199286.0,16581135.0,0.062,,27.5,0.15,0.85,0.1,,,0.71,3,0.127,0.05,1081.0,,3,3,91149.42857142857,0.7371428571428572,0.0662857142857143
391,2021-02-15,US,,,0,,,iso1:us,27739406.0,486148.0,30228278.0,298821179.0,67410.0,748125.0,515206.0,68661.0,,88130.0,62762.0,16227.0,,55272.0,,42794419.0,17078182.0,0.061,,25.9,0.16,0.86,0.1,,,0.71,3,0.129,0.052,994.0,,3,3,85762.28571428571,0.7342857142857142,0.06485714285714286
392,2021-02-16,US,,,0,,,iso1:us,27803946.0,487855.0,30293397.0,300008743.0,67410.0,751453.0,534450.0,68310.0,,88601.0,64152.0,15921.0,,64540.0,,43573843.0,17828848.0,0.06,,24.5,0.17,0.86,0.1,,,0.72,2,0.131,0.054,1707.0,,2,3,81212.28571428571,0.7299999999999999,0.06357142857142857
393,2021-02-17,US,,,0,,,iso1:us,27874107.0,490326.0,30365374.0,301409963.0,67410.0,804234.0,584311.0,69995.0,,89160.0,65234.0,15579.0,,70161.0,,44489629.0,18778297.0,0.059,,23.4,0.17,0.87,0.1,,,0.73,2,0.134,0.057,2471.0,,2,3,77667.42857142857,0.7271428571428571,0.06242857142857143
394,2021-02-18,US,,,0,,,iso1:us,27945898.0,492951.0,30434358.0,302757456.0,67410.0,804101.0,584176.0,65872.0,,88757.0,64729.0,15024.0,,71791.0,,45303410.0,19703241.0,0.057,,22.0,0.19,0.88,0.1,,,0.73,2,0.137,0.059,2625.0,,2,3,72831.85714285714,0.7242857142857142,0.061142857142857145
395,2021-02-19,US,,,0,,,iso1:us,28023910.0,495572.0,30500167.0,304047240.0,67410.0,804202.0,584063.0,63962.0,,88753.0,64594.0,14492.0,,78012.0,,46115671.0,20737278.0,0.055,,21.0,0.19,0.89,0.1,,,0.73,2,0.139,0.063,2621.0,,2,3,69744.0,0.722857142857143,0.05971428571428571
396,2021-02-20,US,,,0,,,iso1:us,28093630.0,497403.0,30558121.0,305048256.0,67410.0,801074.0,565827.0,61703.0,,88389.0,63126.0,14111.0,,69720.0,,46703690.0,21384304.0,0.053,,20.4,0.2,0.9,0.1,,,0.71,2,0.141,0.065,1831.0,,2,3,67610.85714285714,0.72,0.05814285714285714
397,2021-02-21,US,,,0,,,iso1:us,28148810.0,498650.0,30605793.0,305684556.0,67410.0,798513.0,552777.0,60828.0,,88199.0,61660.0,13724.0,,55180.0,,46944513.0,21684718.0,0.053,,20.0,0.2,0.91,0.1,,,0.7,2,0.142,0.065,1247.0,,2,3,66382.28571428571,0.7185714285714285,0.05685714285714285
398,2021-02-22,US,,,0,,,iso1:us,28208276.0,500104.0,30664394.0,306667709.0,67410.0,752692.0,522332.0,60016.0,,88538.0,62083.0,13671.0,,59466.0,,47551014.0,22437130.0,0.053,,20.2,0.2,0.92,0.1,,,0.7,2,0.143,0.068,1454.0,,2,3,66981.42857142857,0.7171428571428571,0.05571428571428571
399,2021-02-23,US,,,0,,,iso1:us,28280189.0,502432.0,30738607.0,308241857.0,67410.0,757489.0,548348.0,59369.0,,88994.0,64548.0,13354.0,,71913.0,,48402551.0,23396981.0,0.051,,20.5,0.2,0.93,0.1,,,0.73,2,0.146,0.071,2328.0,,2,3,68034.71428571429,0.7185714285714286,0.05442857142857143
400,2021-02-24,US,,,0,,,iso1:us,28354383.0,505642.0,30813435.0,309859588.0,67410.0,808831.0,597821.0,58680.0,,89358.0,64989.0,12892.0,,74194.0,,49614658.0,24549232.0,0.05,,20.7,0.2,0.93,0.1,,,0.73,2,0.15,0.074,3210.0,,2,3,68610.85714285714,0.7185714285714285,0.053142857142857144
401,2021-02-25,US,,,0,,,iso1:us,28432264.0,508107.0,30884327.0,311403634.0,67410.0,806233.0,594744.0,56501.0,,88795.0,64443.0,12464.0,,77881.0,,51104435.0,25800403.0,0.049,,21.0,0.19,0.94,0.1,,,0.73,2,0.154,0.078,2465.0,,2,3,69480.85714285714,0.7185714285714286,0.052
402,2021-02-26,US,,,0,,,iso1:us,28510582.0,510283.0,30949355.0,312819340.0,67410.0,805424.0,589248.0,54412.0,,88697.0,63905.0,12162.0,,78318.0,,52732674.0,27090418.0,0.049,,21.0,0.19,0.95,0.1,,,0.72,2,0.159,0.082,2176.0,,2,3,69524.57142857143,0.7171428571428571,0.05114285714285714
403,2021-02-27,US,,,0,,,iso1:us,28573256.0,511850.0,31000847.0,313843602.0,67410.0,802773.0,570152.0,52500.0,,88316.0,62385.0,11716.0,,62674.0,,53840530.0,27857356.0,0.048,,20.7,0.2,0.95,0.1,,,0.71,2,0.162,0.084,1567.0,,2,3,68518.0,0.7171428571428571,0.05042857142857143
404,2021-02-28,US,,,0,,,iso1:us,28624161.0,512979.0,31039008.0,314439859.0,67410.0,798558.0,553544.0,51626.0,,88390.0,60696.0,11552.0,,50905.0,,54354910.0,28126032.0,0.047,,20.5,0.2,0.95,0.1,,,0.69,2,0.164,0.085,1129.0,,2,3,67907.28571428571,0.7157142857142856,0.04957142857142858
405,2021-03-01,US,,,0,,,iso1:us,28680857.0,514404.0,31087580.0,315388173.0,67410.0,743309.0,515059.0,49962.0,,87011.0,59750.0,11359.0,,56696.0,,55429381.0,28831176.0,0.046,,20.4,0.2,0.95,0.1,,,0.69,2,0.167,0.087,1425.0,,2,3,67511.57142857143,0.7142857142857143,0.04857142857142858
406,2021-03-02,US,,,0,,,iso1:us,28738501.0,515710.0,31149850.0,316940121.0,67410.0,747214.0,537241.0,49358.0,,87264.0,62009.0,11036.0,,57644.0,,56821229.0,29719261.0,0.045,,19.8,0.21,0.95,0.1,,,0.71,2,0.171,0.09,1306.0,,2,3,65473.142857142855,0.7114285714285714,0.047714285714285716
407,2021-03-03,US,,,0,,,iso1:us,28805113.0,518079.0,31213876.0,318617718.0,67410.0,799765.0,583476.0,49052.0,,87830.0,62370.0,10741.0,,66612.0,,58499141.0,30775181.0,0.044,,19.4,0.21,0.95,0.1,,,0.71,2,0.176,0.093,2369.0,,2,3,64390.0,0.7085714285714285,0.046857142857142854
408,2021-03-04,US,,,0,,,iso1:us,28872395.0,520028.0,31274330.0,320113839.0,67410.0,806653.0,587913.0,47044.0,,88275.0,62822.0,10552.0,,67282.0,,60382947.0,31929368.0,0.043,,19.0,0.21,0.95,0.1,,,0.71,2,0.182,0.096,1949.0,,2,3,62875.857142857145,0.7057142857142856,0.046
409,2021-03-05,US,,,0,,,iso1:us,28938090.0,522511.0,31331758.0,321490114.0,67410.0,805919.0,582180.0,46305.0,,88189.0,62612.0,10320.0,,65695.0,,62318958.0,33147077.0,0.042,,18.4,0.22,0.95,0.1,,,0.71,2,0.188,0.1,2483.0,,2,3,61072.57142857143,0.7042857142857143,0.045
410,2021-03-06,US,,,0,,,iso1:us,28994675.0,523970.0,31380472.0,322508505.0,67410.0,801184.0,561172.0,44982.0,,87839.0,61119.0,10026.0,,56585.0,,63616799.0,33959966.0,0.042,,18.2,0.22,0.96,0.1,,,0.7,2,0.192,0.102,1459.0,,2,3,60202.71428571428,0.7028571428571428,0.04414285714285715
411,2021-03-07,US,,,0,,,iso1:us,29034739.0,524646.0,31416191.0,323083680.0,67410.0,798370.0,547460.0,44208.0,,87363.0,59246.0,9845.0,,40064.0,,64258448.0,34277280.0,0.042,,17.7,0.23,0.96,0.1,,,0.68,2,0.194,0.103,676.0,,2,3,58654.0,0.7014285714285714,0.04342857142857143
412,2021-03-08,US,,,0,,,iso1:us,29129252.0,525466.0,31461798.0,324017950.0,67410.0,749726.0,514736.0,43760.0,,87418.0,59346.0,9787.0,,94513.0,,65672178.0,35068463.0,0.042,,19.3,0.21,0.96,0.1,,,0.68,2,0.198,0.106,820.0,,2,3,64056.42857142857,0.7,0.04285714285714286
413,2021-03-09,US,,,0,,,iso1:us,29185151.0,527351.0,31519603.0,325502692.0,67410.0,752627.0,536246.0,43482.0,,87580.0,61358.0,9609.0,,55899.0,,67393541.0,36070709.0,0.041,,19.2,0.21,0.96,0.1,,,0.7,2,0.203,0.109,1885.0,,2,3,63807.142857142855,0.6985714285714285,0.042285714285714295
414,2021-03-10,US,,,0,,,iso1:us,29243346.0,528825.0,31579013.0,327061612.0,67410.0,805986.0,585872.0,43427.0,,87760.0,61844.0,9453.0,,58195.0,,69393302.0,37266093.0,0.041,,18.9,0.22,0.96,0.1,,,0.7,2,0.209,0.112,1474.0,,2,3,62604.71428571428,0.6971428571428572,0.04185714285714286
415,2021-03-11,US,,,0,,,iso1:us,29305733.0,530349.0,31636948.0,328505720.0,67410.0,805112.0,585848.0,42692.0,,87871.0,62041.0,9237.0,,62387.0,,71605396.0,38587500.0,0.041,,18.7,0.22,0.97,0.1,,,0.71,2,0.216,0.116,1524.0,,2,3,61905.42857142857,0.6971428571428572,0.04157142857142857
416,2021-03-12,US,,,0,,,iso1:us,29369899.0,532054.0,31695909.0,329846972.0,67410.0,803737.0,582098.0,42262.0,,87725.0,61550.0,9117.0,,64166.0,,73658164.0,40023482.0,0.042,,18.6,0.22,0.97,0.1,,,0.7,2,0.222,0.121,1705.0,,2,3,61687.0,0.6957142857142857,0.04157142857142858
417,2021-03-13,US,,,0,,,iso1:us,29419456.0,533928.0,31745097.0,330823183.0,67410.0,800767.0,561114.0,41457.0,,87320.0,60007.0,8904.0,,49557.0,,75006196.0,40982475.0,0.042,,18.3,0.22,0.98,0.1,,,0.69,2,0.226,0.124,1874.0,,2,3,60683.0,0.6942857142857142,0.04157142857142858
418,2021-03-14,US,,,0,,,iso1:us,29457445.0,534497.0,31780039.0,331367773.0,67410.0,796018.0,542270.0,40697.0,,87450.0,57696.0,8771.0,,37989.0,,75632923.0,41373130.0,0.042,,18.2,0.22,0.98,0.1,,,0.66,2,0.228,0.125,569.0,,2,3,60386.57142857143,0.6914285714285714,0.04157142857142858
419,2021-03-15,US,,,0,,,iso1:us,29514609.0,535246.0,31826886.0,332272696.0,67410.0,747113.0,508190.0,40688.0,,87007.0,58329.0,8783.0,,57164.0,,77057299.0,42182986.0,0.042,,16.6,0.24,0.99,0.1,,,0.67,2,0.232,0.127,749.0,,2,3,55051.0,0.6900000000000001,0.04157142857142858
420,2021-03-16,US,,,0,,,iso1:us,29569140.0,536491.0,31885562.0,333715473.0,67410.0,751049.0,533360.0,41107.0,,87063.0,60425.0,8732.0,,54531.0,,78917982.0,43160425.0,0.043,,16.5,0.25,1.0,0.1,,,0.69,2,0.238,0.13,1245.0,,2,3,54855.57142857143,0.6885714285714286,0.04185714285714286
421,2021-03-17,US,,,0,,,iso1:us,29628071.0,537668.0,31947837.0,335272753.0,67410.0,803171.0,583582.0,41190.0,,87173.0,61084.0,8678.0,,58931.0,,80978353.0,44213656.0,0.043,,16.6,0.25,1.0,0.1,,,0.7,2,0.244,0.133,1177.0,,2,3,54960.71428571428,0.6885714285714285,0.04214285714285714
422,2021-03-18,US,,,0,,,iso1:us,29688541.0,539226.0,32009145.0,336688308.0,67410.0,803582.0,582726.0,40612.0,,87113.0,61047.0,8516.0,,60470.0,,83187365.0,45334695.0,0.044,,16.5,0.25,1.01,0.1,,,0.7,2,0.251,0.137,1558.0,,2,3,54686.857142857145,0.687142857142857,0.04257142857142858
423,2021-03-19,US,,,0,,,iso1:us,29749164.0,540740.0,32067519.0,337971805.0,67410.0,802252.0,578005.0,40380.0,,87251.0,60861.0,8418.0,,60623.0,,85329624.0,46468368.0,0.044,,16.3,0.25,1.02,0.1,,,0.7,2,0.257,0.14,1514.0,,2,3,54180.71428571428,0.687142857142857,0.04285714285714286
424,2021-03-20,US,,,0,,,iso1:us,29803589.0,541512.0,32116430.0,338907907.0,67410.0,799345.0,558208.0,39229.0,,86944.0,59586.0,8237.0,,54425.0,,86689344.0,47272818.0,0.044,,16.6,0.25,1.03,0.1,,,0.69,2,0.262,0.143,772.0,,2,3,54876.142857142855,0.687142857142857,0.04314285714285714
425,2021-03-21,US,,,0,,,iso1:us,29837782.0,541960.0,32155317.0,339476047.0,67410.0,796101.0,542922.0,39145.0,,86551.0,57624.0,8123.0,,34193.0,,87343168.0,47612619.0,0.044,,16.4,0.25,1.03,0.1,,,0.67,2,0.263,0.144,448.0,,2,3,54333.857142857145,0.6885714285714286,0.04342857142857143
426,2021-03-22,US,,,0,,,iso1:us,29892498.0,542608.0,32205053.0,340396200.0,67410.0,746527.0,510284.0,39583.0,,86447.0,57740.0,8343.0,,54716.0,,88884818.0,48351465.0,0.044,,16.3,0.25,1.04,0.1,,,0.67,2,0.268,0.146,648.0,,2,3,53984.142857142855,0.6885714285714286,0.04371428571428571
427,2021-03-23,US,,,0,,,iso1:us,29949244.0,543501.0,32270776.0,341861643.0,67410.0,750634.0,535015.0,40185.0,,86783.0,60329.0,8375.0,,56746.0,,90814969.0,49403847.0,0.045,,16.4,0.25,1.04,0.1,,,0.7,2,0.274,0.149,893.0,,2,3,54300.57142857143,0.6899999999999998,0.044
428,2021-03-24,US,,,0,,,iso1:us,30029147.0,545091.0,32341510.0,343450175.0,67410.0,804150.0,584878.0,40717.0,,87447.0,61100.0,8485.0,,79903.0,,92950376.0,50717499.0,0.046,,17.3,0.24,1.04,0.1,,,0.7,2,0.28,0.153,1590.0,,2,3,57296.57142857143,0.6900000000000001,0.04442857142857143
429,2021-03-25,US,,,0,,,iso1:us,30098263.0,546361.0,32409869.0,344830410.0,67410.0,804494.0,584021.0,40522.0,,87238.0,60914.0,8333.0,,69116.0,,95139879.0,52231981.0,0.047,,17.7,0.23,1.05,0.1,,,0.7,2,0.287,0.158,1270.0,,2,3,58531.71428571428,0.6900000000000001,0.04485714285714285
430,2021-03-26,US,,,0,,,iso1:us,30172762.0,547621.0,32480226.0,346134529.0,67410.0,802990.0,580971.0,40714.0,,87117.0,60903.0,8325.0,,74499.0,,97184066.0,53891728.0,0.048,,18.3,0.22,1.05,0.1,,,0.7,2,0.293,0.163,1260.0,,2,3,60514.0,0.6900000000000001,0.04542857142857143
431,2021-03-27,US,,,0,,,iso1:us,30233462.0,548401.0,32539489.0,347073223.0,67410.0,800000.0,561302.0,39919.0,,87021.0,59587.0,8199.0,,60700.0,,98504994.0,54972514.0,0.049,,18.5,0.22,1.05,0.1,,,0.68,2,0.297,0.166,780.0,,2,3,61410.42857142857,0.6885714285714286,0.046142857142857145
432,2021-03-28,US,,,0,,,iso1:us,30277977.0,548891.0,32584525.0,347651207.0,67410.0,796025.0,545372.0,40323.0,,86681.0,57675.0,8355.0,,44515.0,,99160047.0,55473584.0,0.05,,19.0,0.21,1.05,0.1,,,0.67,2,0.299,0.167,490.0,,2,3,62885.0,0.6885714285714286,0.047
433,2021-03-29,US,,,0,,,iso1:us,30348716.0,549576.0,32642057.0,348602978.0,67410.0,746991.0,513219.0,40797.0,,86238.0,57954.0,8435.0,,70739.0,,100708601.0,56626289.0,0.051,,19.7,0.21,1.05,0.1,,,0.67,2,0.304,0.171,685.0,,2,3,65174.0,0.6885714285714285,0.047999999999999994
434,2021-03-30,US,,,0,,,iso1:us,30410950.0,550523.0,32717211.0,350058799.0,67410.0,750680.0,535357.0,41311.0,,86656.0,60318.0,8568.0,,62234.0,,102653103.0,58100266.0,0.052,,19.9,0.2,1.04,0.1,,,0.7,2,0.31,0.175,947.0,,2,3,65958.0,0.6885714285714286,0.048999999999999995
435,2021-03-31,US,,,0,,,iso1:us,30478886.0,551658.0,32792569.0,351563840.0,67410.0,804452.0,583950.0,41720.0,,87193.0,61034.0,8498.0,,67936.0,,104970248.0,59868385.0,0.053,,19.4,0.21,1.04,0.1,,,0.7,2,0.317,0.181,1135.0,,2,3,64248.42857142857,0.6885714285714286,0.049999999999999996
436,2021-04-01,US,,,0,,,iso1:us,30556079.0,552615.0,32865395.0,352933787.0,67410.0,801597.0,579997.0,41546.0,,87240.0,60695.0,8466.0,,77193.0,,107356705.0,61881089.0,0.053,,19.7,0.21,1.04,0.1,,,0.7,2,0.324,0.187,957.0,,2,3,65402.28571428572,0.6885714285714286,0.050857142857142865
437,2021-04-02,US,,,0,,,iso1:us,30624668.0,553571.0,32936776.0,354206129.0,67410.0,801789.0,571328.0,41313.0,,86950.0,59774.0,8462.0,,68589.0,,109328768.0,63537578.0,0.054,,19.5,0.21,1.03,0.1,,,0.69,2,0.33,0.192,956.0,,2,3,64558.0,0.687142857142857,0.05171428571428571
438,2021-04-03,US,,,0,,,iso1:us,30688804.0,554324.0,32996644.0,355115875.0,67410.0,797018.0,547385.0,40919.0,,86640.0,58317.0,8537.0,,64136.0,,110598137.0,64597889.0,0.054,,19.6,0.21,1.03,0.1,,,0.67,2,0.334,0.195,753.0,,2,3,65048.857142857145,0.6857142857142857,0.05242857142857143
439,2021-04-04,US,,,0,,,iso1:us,30725627.0,554596.0,33040489.0,355635702.0,67410.0,793313.0,532535.0,41517.0,,86237.0,56880.0,8602.0,,36823.0,,111013555.0,64932855.0,0.054,,19.3,0.21,1.03,0.1,,,0.66,2,0.335,0.196,272.0,,2,3,63950.0,0.6842857142857143,0.053
440,2021-04-05,US,,,0,,,iso1:us,30802221.0,555126.0,32196533.0,346288010.0,67410.0,750152.0,505437.0,42427.0,,86157.0,57467.0,8845.0,,76594.0,,112657130.0,66377996.0,,,19.5,0.21,1.02,0.1,,,0.67,2,0.34,0.2,530.0,,2,3,64786.42857142857,0.6842857142857143,
441,2021-04-06,US,,,0,,,iso1:us,30864193.0,556035.0,32272955.0,347762048.0,67410.0,755440.0,536426.0,43804.0,,86698.0,60335.0,9008.0,,61972.0,,114826831.0,68258822.0,0.054,,19.5,0.21,1.02,0.1,,,0.7,2,0.346,0.206,909.0,,2,3,64749.0,0.6842857142857143,
442,2021-04-07,US,,,0,,,iso1:us,30937283.0,558606.0,33255352.0,359584114.0,67410.0,800692.0,583777.0,44307.0,,87060.0,61770.0,9019.0,,73090.0,,117196226.0,70318404.0,0.07,,19.8,0.21,1.01,0.1,,,0.71,2,0.354,0.212,2571.0,,2,3,65485.28571428572,0.6857142857142857,
443,2021-04-08,US,,,0,,,iso1:us,31017741.0,559608.0,33333893.0,361020296.0,67410.0,801248.0,586907.0,44354.0,,86852.0,61784.0,9190.0,,80458.0,,119507869.0,72475777.0,0.07,,19.9,0.2,1.0,0.1,,,0.71,2,0.361,0.219,1002.0,,2,3,65951.71428571429,0.687142857142857,
444,2021-04-09,US,,,0,,,iso1:us,31099323.0,560554.0,33409072.0,362395023.0,67410.0,799802.0,582771.0,44319.0,,86838.0,61677.0,9141.0,,81582.0,,121796924.0,74676162.0,0.07,,20.5,0.2,1.0,0.1,,,0.71,2,0.367,0.225,946.0,,2,3,67807.85714285714,0.6900000000000001,
445,2021-04-10,US,,,0,,,iso1:us,31164081.0,561258.0,33472377.0,363341459.0,67410.0,799230.0,565571.0,43704.0,,86718.0,60285.0,9126.0,,64758.0,,123423308.0,76183451.0,0.07,,20.5,0.2,0.99,0.1,,,0.7,2,0.372,0.23,704.0,,2,3,67896.71428571429,0.6942857142857143,
446,2021-04-11,US,,,0,,,iso1:us,31212058.0,561559.0,33521388.0,363936556.0,67410.0,795169.0,553046.0,44470.0,,86490.0,58628.0,9241.0,,47977.0,,124213150.0,76903222.0,0.07,,21.0,0.19,0.98,0.1,,,0.68,2,0.375,0.232,301.0,,2,3,69490.14285714286,0.6971428571428572,
447,2021-04-12,US,,,0,,,iso1:us,31283990.0,562024.0,33582466.0,364929980.0,67410.0,746137.0,522029.0,45386.0,,86310.0,59155.0,9448.0,,71932.0,,125750542.0,78435974.0,0.069,,20.8,0.2,0.97,0.1,,,0.69,2,0.379,0.237,465.0,,2,3,68824.14285714286,0.7000000000000001,0.06757142857142857
448,2021-04-13,US,,,0,,,iso1:us,31361311.0,563007.0,33658977.0,366463936.0,67410.0,748962.0,547092.0,45827.0,,86567.0,61550.0,9533.0,,77321.0,,127394400.0,79990818.0,0.069,,21.4,0.19,0.96,0.1,,,0.71,2,0.384,0.241,983.0,,2,3,71016.85714285714,0.7014285714285714,0.06971428571428571
449,2021-04-14,US,,,0,,,iso1:us,31437061.0,563942.0,33739812.0,368055911.0,67410.0,805153.0,598585.0,46204.0,,88904.0,63347.0,9579.0,,75750.0,,129014518.0,81709175.0,0.054,,21.5,0.19,0.96,0.1,,,0.71,2,0.389,0.246,935.0,,2,3,71396.85714285714,0.7014285714285714,0.06742857142857143
450,2021-04-15,US,,,0,,,iso1:us,31510755.0,564859.0,33814839.0,369463177.0,67410.0,803979.0,596498.0,45545.0,,86770.0,62089.0,9473.0,,73694.0,,130630453.0,83413647.0,0.054,,21.2,0.19,0.95,0.1,,,0.72,2,0.394,0.252,917.0,,2,3,70430.57142857143,0.7028571428571428,0.06514285714285714
451,2021-04-16,US,,,0,,,iso1:us,31589109.0,565794.0,33887710.0,370843287.0,67410.0,803548.0,592002.0,45835.0,,86921.0,62156.0,9527.0,,78354.0,,132122255.0,85066630.0,0.054,,21.1,0.19,0.94,0.1,,,0.72,2,0.399,0.257,935.0,,2,3,69969.42857142857,0.7042857142857143,0.06285714285714286
452,2021-04-17,US,,,0,,,iso1:us,31642983.0,566471.0,33943780.0,371793781.0,67410.0,798598.0,571375.0,45097.0,,86524.0,60824.0,9548.0,,53874.0,,133153714.0,86053573.0,0.053,,20.6,0.2,0.93,0.1,,,0.7,2,0.402,0.26,677.0,,2,3,68414.57142857143,0.7042857142857143,0.060428571428571436
453,2021-04-18,US,,,0,,,iso1:us,31684382.0,566829.0,33986341.0,372363011.0,67410.0,794657.0,556184.0,45590.0,,86216.0,58809.0,9630.0,,41399.0,,133607024.0,86510048.0,0.052,,20.4,0.2,0.92,0.1,,,0.68,2,0.403,0.261,358.0,,2,3,67474.85714285714,0.7042857142857143,0.057857142857142864
454,2021-04-19,US,,,0,,,iso1:us,31754642.0,567314.0,34040874.0,373326002.0,67410.0,745600.0,522952.0,46487.0,,86155.0,59017.0,9825.0,,70260.0,,134297984.0,87413643.0,0.052,,20.3,0.2,0.92,0.1,,,0.69,2,0.405,0.264,485.0,,2,3,67236.0,0.7042857142857144,0.05542857142857143
455,2021-04-20,US,,,0,,,iso1:us,31815666.0,568146.0,34109293.0,374821996.0,67410.0,749097.0,547196.0,46579.0,,86600.0,62014.0,9917.0,,61024.0,,134445595.0,87592649.0,0.051,,19.6,0.21,0.91,0.1,,,0.72,2,0.406,0.264,832.0,,2,3,64907.857142857145,0.7057142857142857,0.05285714285714286
456,2021-04-21,US,,,0,,,iso1:us,31878161.0,568986.0,34178724.0,376402597.0,67410.0,803764.0,597195.0,46345.0,,86736.0,62323.0,9916.0,,62495.0,,134445595.0,87592649.0,0.05,,19.0,0.21,0.9,0.1,,,0.72,2,0.406,0.264,840.0,,2,3,63014.28571428572,0.7071428571428572,0.05228571428571428
457,2021-04-22,US,,,0,,,iso1:us,31944402.0,569897.0,34243196.0,377833156.0,67410.0,802515.0,595983.0,45284.0,,86532.0,62300.0,9841.0,,66241.0,,,,0.049,,18.7,0.22,0.9,0.1,,,0.72,2,,,911.0,,2,3,61949.57142857143,0.7071428571428571,0.05157142857142857
458,2021-04-23,US,,,0,,,iso1:us,32008186.0,570770.0,34303949.0,379180577.0,67410.0,802090.0,590838.0,44632.0,,86639.0,62021.0,9704.0,,63784.0,,,,0.048,,18.1,0.23,0.9,0.1,,,0.72,2,,,873.0,,2,3,59868.142857142855,0.7071428571428572,0.05071428571428572
459,2021-04-24,US,,,0,,,iso1:us,32058654.0,571495.0,34352019.0,380125354.0,67410.0,800350.0,569703.0,43198.0,,86227.0,60258.0,9571.0,,50468.0,,,,0.047,,17.9,0.23,0.89,0.1,,,0.7,2,,,725.0,,2,3,59381.57142857143,0.7071428571428571,0.049857142857142864
460,2021-04-25,US,,,0,,,iso1:us,32092245.0,571777.0,34388605.0,380677927.0,67410.0,796307.0,555180.0,42847.0,,86258.0,59021.0,9545.0,,33591.0,,,,0.046,,17.6,0.23,0.89,0.1,,,0.68,2,,,282.0,,2,3,58266.142857142855,0.7071428571428572,0.048999999999999995
461,2021-04-26,US,,,0,,,iso1:us,32139580.0,572256.0,34436522.0,381626930.0,67410.0,743613.0,521225.0,43557.0,,85869.0,59016.0,9756.0,,47335.0,290692005.0,140969663.0,95888088.0,0.045,,16.6,0.25,0.89,0.1,,,0.69,2,0.425,0.289,479.0,230768454.0,2,3,54991.142857142855,0.7071428571428571,0.047999999999999994
462,2021-04-27,US,,,0,,,iso1:us,32191457.0,572969.0,34496654.0,383138733.0,67410.0,747615.0,547076.0,43438.0,,86378.0,61883.0,9662.0,,51877.0,297543635.0,141751857.0,96747454.0,0.045,,16.2,0.25,0.88,0.1,,,0.72,2,0.428,0.292,713.0,232407669.0,2,3,53684.42857142857,0.7071428571428571,0.047142857142857146
463,2021-04-28,US,,,0,,,iso1:us,32246275.0,573903.0,34556677.0,384650927.0,67410.0,802587.0,597283.0,43080.0,,87057.0,62674.0,9535.0,,54818.0,301857885.0,142692987.0,98044421.0,0.044,,15.9,0.26,0.88,0.1,,,0.72,2,0.43,0.296,934.0,234639414.0,2,3,52587.71428571428,0.7071428571428572,0.046285714285714284
464,2021-04-29,US,,,0,,,iso1:us,32303857.0,574777.0,34614755.0,386009094.0,67410.0,803229.0,597477.0,41919.0,,86500.0,61976.0,9369.0,,57582.0,305478495.0,143793565.0,99668945.0,0.043,,15.5,0.26,0.88,0.1,,,0.72,2,0.434,0.301,874.0,237360493.0,2,3,51350.71428571428,0.7071428571428572,0.04542857142857143
